,xmin,ymin,xmax,ymax,image,labels
3078,341,118,376,156,maksssksksss672.png,1
3079,240,143,277,186,maksssksksss672.png,0
3080,51,221,96,263,maksssksksss672.png,2
3081,1,50,27,78,maksssksksss672.png,2
3082,133,47,159,76,maksssksksss672.png,2
3083,354,266,397,300,maksssksksss672.png,2
3084,32,165,67,202,maksssksksss673.png,1
3085,171,193,204,229,maksssksksss673.png,1
3086,279,172,313,213,maksssksksss673.png,0
3087,102,199,118,220,maksssksksss673.png,2
3088,240,189,258,210,maksssksksss673.png,2
3089,24,60,44,83,maksssksksss674.png,1
3090,58,75,76,95,maksssksksss674.png,1
3091,130,67,152,92,maksssksksss674.png,1
3092,154,65,171,83,maksssksksss674.png,1
3093,171,116,192,138,maksssksksss674.png,1
3094,205,62,217,80,maksssksksss674.png,1
3095,216,63,234,84,maksssksksss674.png,1
3096,237,72,254,90,maksssksksss674.png,1
3097,252,79,269,99,maksssksksss674.png,1
3098,274,82,297,106,maksssksksss674.png,1
3099,300,60,314,77,maksssksksss674.png,1
3100,316,61,331,76,maksssksksss674.png,2
3101,345,54,362,74,maksssksksss674.png,1
3102,366,58,386,80,maksssksksss674.png,1
3103,113,55,127,72,maksssksksss674.png,1
3104,184,66,198,81,maksssksksss674.png,1
3105,140,56,155,71,maksssksksss674.png,1
3106,331,62,341,74,maksssksksss674.png,1
3107,104,138,218,276,maksssksksss675.png,1
3108,20,124,49,158,maksssksksss676.png,1
3109,34,219,73,267,maksssksksss676.png,1
3110,88,154,114,187,maksssksksss676.png,1
3111,107,99,124,119,maksssksksss676.png,1
3112,133,84,148,105,maksssksksss676.png,1
3113,192,112,210,135,maksssksksss676.png,1
3114,215,82,231,103,maksssksksss676.png,1
3115,264,108,279,125,maksssksksss676.png,1
3116,302,120,316,141,maksssksksss676.png,1
3117,340,142,356,172,maksssksksss676.png,1
3118,232,72,249,94,maksssksksss676.png,1
3119,237,28,271,64,maksssksksss677.png,1
3120,188,50,227,89,maksssksksss678.png,1
3121,363,104,389,139,maksssksksss678.png,1
3122,125,66,200,148,maksssksksss679.png,1
3123,141,187,237,307,maksssksksss68.png,2
3124,28,76,44,101,maksssksksss680.png,1
3125,159,66,176,86,maksssksksss680.png,1
3126,174,34,186,53,maksssksksss680.png,1
3127,202,39,218,61,maksssksksss680.png,1
3128,235,41,249,57,maksssksksss680.png,2
3129,249,43,266,65,maksssksksss680.png,0
3130,296,39,312,56,maksssksksss680.png,1
3131,332,51,346,69,maksssksksss680.png,1
3132,375,48,388,63,maksssksksss680.png,1
3133,387,46,400,65,maksssksksss680.png,0
3134,81,174,222,331,maksssksksss681.png,1
3135,69,80,107,114,maksssksksss682.png,1
3136,191,73,221,106,maksssksksss682.png,1
3137,311,80,346,110,maksssksksss682.png,1
3138,3,53,23,77,maksssksksss682.png,2
3139,108,49,134,67,maksssksksss682.png,1
3140,96,87,216,214,maksssksksss683.png,1
3141,80,55,102,80,maksssksksss684.png,1
3142,174,71,192,90,maksssksksss684.png,1
3143,228,79,243,98,maksssksksss684.png,1
3144,282,75,296,90,maksssksksss684.png,2
3145,365,61,374,70,maksssksksss684.png,2
3146,12,37,54,79,maksssksksss685.png,1
3147,147,47,197,103,maksssksksss685.png,1
3148,292,55,315,80,maksssksksss685.png,1
3149,381,56,400,77,maksssksksss685.png,1
3150,54,173,158,299,maksssksksss686.png,1
3151,57,211,168,353,maksssksksss687.png,1
3152,166,67,260,160,maksssksksss688.png,1
3153,293,153,361,212,maksssksksss689.png,1
3154,145,93,280,241,maksssksksss69.png,1
3155,25,54,43,76,maksssksksss690.png,1
3156,58,67,76,88,maksssksksss690.png,1
3157,132,62,152,85,maksssksksss690.png,1
3158,115,51,127,65,maksssksksss690.png,1
3159,143,52,154,63,maksssksksss690.png,1
3160,154,61,172,77,maksssksksss690.png,1
3161,170,55,177,69,maksssksksss690.png,1
3162,173,106,192,127,maksssksksss690.png,1
3163,186,60,198,74,maksssksksss690.png,1
3164,205,58,217,74,maksssksksss690.png,1
3165,216,59,233,78,maksssksksss690.png,1
3166,238,66,254,84,maksssksksss690.png,1
3167,252,71,271,93,maksssksksss690.png,1
3168,275,75,297,99,maksssksksss690.png,1
3169,282,44,294,61,maksssksksss690.png,1
3170,299,55,316,73,maksssksksss690.png,1
3171,316,57,332,71,maksssksksss690.png,2
3172,345,50,362,67,maksssksksss690.png,1
3173,366,53,385,73,maksssksksss690.png,1
3174,332,57,341,68,maksssksksss690.png,1
3175,316,105,360,134,maksssksksss691.png,1
3176,258,75,287,110,maksssksksss691.png,1
3177,232,74,261,105,maksssksksss691.png,1
3178,204,64,232,93,maksssksksss691.png,1
3179,163,66,188,94,maksssksksss691.png,1
3180,152,62,166,89,maksssksksss691.png,1
3181,138,67,152,90,maksssksksss691.png,1
3182,112,43,134,67,maksssksksss691.png,1
3183,94,56,116,78,maksssksksss691.png,1
3184,42,64,55,79,maksssksksss691.png,1
3185,3,54,18,72,maksssksksss691.png,1
3186,73,227,161,335,maksssksksss692.png,1
3187,156,47,183,80,maksssksksss693.png,0
3188,90,39,123,72,maksssksksss693.png,1
3189,101,81,117,97,maksssksksss694.png,1
3190,155,101,169,116,maksssksksss694.png,1
3191,231,95,239,111,maksssksksss694.png,1
3192,274,121,287,131,maksssksksss694.png,1
3193,294,104,307,120,maksssksksss694.png,1
3194,367,126,377,139,maksssksksss694.png,1
3195,297,174,337,215,maksssksksss695.png,1
3196,319,125,350,156,maksssksksss695.png,2
3197,164,134,195,165,maksssksksss695.png,2
3198,189,167,230,206,maksssksksss695.png,1
3199,372,135,396,158,maksssksksss695.png,1
3200,59,148,92,189,maksssksksss695.png,1
3201,20,124,42,148,maksssksksss695.png,1
3202,98,143,116,170,maksssksksss695.png,1
3203,131,132,152,153,maksssksksss695.png,1
3204,146,117,169,146,maksssksksss695.png,1
3205,196,118,220,143,maksssksksss695.png,1
3206,220,121,236,140,maksssksksss695.png,1
3207,240,98,252,113,maksssksksss695.png,1
3208,283,89,300,103,maksssksksss695.png,1
3209,112,122,128,142,maksssksksss695.png,2
3210,42,103,56,118,maksssksksss695.png,1
3211,141,95,159,113,maksssksksss695.png,1
3212,183,84,196,98,maksssksksss695.png,2
3213,204,80,210,90,maksssksksss695.png,1
3214,254,79,261,88,maksssksksss695.png,1
3215,166,85,175,95,maksssksksss695.png,1
3216,98,76,106,84,maksssksksss695.png,1
3217,268,93,282,106,maksssksksss695.png,1
3218,226,107,238,122,maksssksksss695.png,1
3219,362,79,371,90,maksssksksss695.png,1
3220,380,76,389,88,maksssksksss695.png,1
3221,310,89,317,98,maksssksksss695.png,1
3222,372,76,380,86,maksssksksss695.png,1
3223,41,104,58,120,maksssksksss696.png,1
3224,109,44,131,69,maksssksksss696.png,1
3225,149,67,166,86,maksssksksss696.png,1
3226,167,83,181,102,maksssksksss696.png,1
3227,206,77,224,97,maksssksksss696.png,1
3228,291,20,300,39,maksssksksss696.png,2
3229,340,77,355,95,maksssksksss696.png,2
3230,1,89,8,109,maksssksksss696.png,2
3231,39,83,149,216,maksssksksss697.png,1
3232,239,95,368,235,maksssksksss697.png,1
3233,169,168,234,243,maksssksksss698.png,1
3234,352,66,400,131,maksssksksss698.png,1
3235,1,136,37,182,maksssksksss698.png,0
3236,317,214,353,248,maksssksksss698.png,0
3237,275,61,318,107,maksssksksss698.png,0
3238,28,109,55,147,maksssksksss698.png,2
3239,328,87,356,135,maksssksksss698.png,2
3240,18,82,64,131,maksssksksss699.png,2
3241,18,198,66,245,maksssksksss699.png,2
3242,237,136,288,186,maksssksksss699.png,1
3243,113,47,148,73,maksssksksss699.png,2
3244,278,17,320,68,maksssksksss699.png,2
3245,340,98,383,139,maksssksksss699.png,2
3246,342,217,396,256,maksssksksss699.png,2
3247,253,116,342,210,maksssksksss7.png,1
3248,152,96,222,174,maksssksksss7.png,1
3249,120,134,173,194,maksssksksss7.png,1
3250,118,66,135,90,maksssksksss7.png,2
3251,18,117,45,145,maksssksksss70.png,2
3252,62,120,85,143,maksssksksss70.png,2
3253,96,128,120,157,maksssksksss70.png,2
3254,152,71,203,126,maksssksksss70.png,1
3255,326,117,353,144,maksssksksss70.png,1
3256,63,124,96,160,maksssksksss700.png,1
3257,152,129,181,164,maksssksksss700.png,1
3258,98,150,199,265,maksssksksss701.png,2
3259,9,170,60,229,maksssksksss702.png,1
3260,165,90,202,124,maksssksksss702.png,1
3261,175,175,244,260,maksssksksss702.png,1
3262,303,127,360,191,maksssksksss702.png,1
3263,340,66,380,111,maksssksksss702.png,0
3264,379,63,408,98,maksssksksss702.png,1
3265,433,61,471,105,maksssksksss702.png,1
3266,477,78,536,133,maksssksksss702.png,1
3267,569,37,592,67,maksssksksss702.png,1
3268,367,192,437,259,maksssksksss702.png,1
3269,221,57,248,81,maksssksksss702.png,2
3270,17,85,59,129,maksssksksss703.png,1
3271,67,94,96,125,maksssksksss703.png,2
3272,96,167,139,208,maksssksksss703.png,2
3273,174,91,207,128,maksssksksss703.png,1
3274,212,69,238,100,maksssksksss703.png,1
3275,247,78,285,107,maksssksksss703.png,2
3276,312,82,331,112,maksssksksss703.png,1
3277,331,93,371,135,maksssksksss703.png,1
3278,384,116,400,156,maksssksksss703.png,2
3279,280,197,331,241,maksssksksss703.png,1
3280,1,162,74,246,maksssksksss704.png,1
3281,49,87,85,138,maksssksksss704.png,1
3282,114,92,172,156,maksssksksss704.png,1
3283,65,45,107,101,maksssksksss704.png,1
3284,187,120,268,202,maksssksksss704.png,1
3285,252,22,296,71,maksssksksss704.png,1
3286,338,15,380,74,maksssksksss704.png,1
3287,329,138,390,204,maksssksksss704.png,1
3288,8,15,36,45,maksssksksss705.png,1
3289,53,19,86,50,maksssksksss705.png,1
3290,59,77,94,111,maksssksksss705.png,1
3291,27,155,58,186,maksssksksss705.png,1
3292,110,86,144,123,maksssksksss705.png,1
3293,104,170,135,197,maksssksksss705.png,1
3294,190,119,225,159,maksssksksss705.png,1
3295,197,185,229,222,maksssksksss705.png,1
3296,225,112,256,145,maksssksksss705.png,1
3297,279,157,310,194,maksssksksss705.png,1
3298,323,55,355,90,maksssksksss705.png,1
3299,377,28,400,55,maksssksksss705.png,1
3300,374,79,400,113,maksssksksss705.png,1
3301,320,123,351,159,maksssksksss705.png,1
3302,360,142,397,179,maksssksksss705.png,1
3303,309,191,344,225,maksssksksss705.png,1
3304,22,128,67,174,maksssksksss706.png,1
3305,58,192,107,245,maksssksksss706.png,1
3306,114,113,140,141,maksssksksss706.png,1
3307,86,119,106,137,maksssksksss706.png,1
3308,113,83,132,103,maksssksksss706.png,1
3309,159,89,177,114,maksssksksss706.png,1
3310,147,86,159,99,maksssksksss706.png,1
3311,178,118,206,150,maksssksksss706.png,1
3312,236,89,263,121,maksssksksss706.png,1
3313,300,81,320,106,maksssksksss706.png,1
3314,287,142,324,179,maksssksksss706.png,1
3315,315,210,374,264,maksssksksss706.png,1
3316,349,92,365,111,maksssksksss706.png,1
3317,372,113,391,131,maksssksksss706.png,1
3318,368,162,401,219,maksssksksss706.png,1
3319,267,103,284,122,maksssksksss706.png,1
3320,375,89,390,101,maksssksksss706.png,1
3321,64,161,183,323,maksssksksss707.png,1
3322,1,39,54,137,maksssksksss708.png,1
3323,134,62,198,138,maksssksksss708.png,1
3324,209,59,276,134,maksssksksss708.png,1
3325,49,183,139,294,maksssksksss709.png,1
3326,133,29,173,56,maksssksksss71.png,2
3327,30,52,74,94,maksssksksss71.png,1
3328,18,119,83,191,maksssksksss71.png,1
3329,140,70,191,124,maksssksksss71.png,1
3330,230,63,344,171,maksssksksss71.png,1
3331,375,50,400,116,maksssksksss71.png,1
3332,55,31,80,62,maksssksksss710.png,2
3333,132,61,183,124,maksssksksss710.png,1
3334,232,57,279,108,maksssksksss710.png,1
3335,30,48,46,66,maksssksksss711.png,1
3336,87,52,101,67,maksssksksss711.png,1
3337,186,43,208,67,maksssksksss711.png,1
3338,199,110,217,125,maksssksksss711.png,1
3339,264,52,283,74,maksssksksss711.png,1
3340,305,50,319,62,maksssksksss711.png,1
3341,340,45,351,56,maksssksksss711.png,1
3342,369,53,383,65,maksssksksss711.png,1
3343,90,213,171,321,maksssksksss712.png,1
3344,244,70,348,183,maksssksksss713.png,1
3345,78,139,108,174,maksssksksss714.png,1
3346,180,155,206,182,maksssksksss714.png,1
3347,305,189,326,212,maksssksksss714.png,1
3348,375,124,400,157,maksssksksss714.png,1
3349,81,168,127,221,maksssksksss715.png,1
3350,1,169,24,228,maksssksksss715.png,2
3351,101,174,209,299,maksssksksss716.png,2
3352,1,95,76,172,maksssksksss717.png,0
3353,76,128,142,185,maksssksksss717.png,2
3354,231,85,278,159,maksssksksss717.png,1
3355,297,91,376,169,maksssksksss717.png,1
3356,61,39,96,95,maksssksksss718.png,1
3357,90,49,136,110,maksssksksss718.png,1
3358,157,50,193,103,maksssksksss718.png,1
3359,205,73,233,113,maksssksksss718.png,1
3360,251,42,274,82,maksssksksss718.png,1
3361,285,71,311,104,maksssksksss718.png,1
3362,312,69,328,98,maksssksksss718.png,0
3363,322,61,335,86,maksssksksss718.png,1
3364,342,75,357,95,maksssksksss718.png,1
3365,25,86,40,104,maksssksksss719.png,1
3366,52,86,80,108,maksssksksss719.png,1
3367,151,81,171,108,maksssksksss719.png,1
3368,177,110,186,120,maksssksksss719.png,2
3369,212,106,218,114,maksssksksss719.png,1
3370,229,81,259,111,maksssksksss719.png,1
3371,307,61,343,103,maksssksksss719.png,1
3372,218,118,225,125,maksssksksss719.png,1
3373,373,114,383,123,maksssksksss719.png,1
3374,112,176,207,291,maksssksksss72.png,2
3375,39,73,71,141,maksssksksss720.png,1
3376,90,110,135,170,maksssksksss720.png,1
3377,175,73,230,127,maksssksksss720.png,1
3378,238,100,290,164,maksssksksss720.png,1
3379,327,36,366,76,maksssksksss720.png,1
3380,102,200,200,330,maksssksksss721.png,1
3381,19,89,37,107,maksssksksss722.png,1
3382,45,79,64,103,maksssksksss722.png,1
3383,97,81,113,101,maksssksksss722.png,1
3384,175,80,193,103,maksssksksss722.png,1
3385,158,83,170,99,maksssksksss722.png,1
3386,210,93,224,108,maksssksksss722.png,1
3387,244,93,252,104,maksssksksss722.png,1
3388,269,87,286,104,maksssksksss722.png,1
3389,308,88,322,103,maksssksksss722.png,1
3390,117,153,162,200,maksssksksss723.png,1
3391,204,20,221,41,maksssksksss723.png,1
3392,282,17,307,40,maksssksksss723.png,2
3393,243,74,264,98,maksssksksss723.png,1
3394,110,11,117,19,maksssksksss723.png,2
3395,131,14,138,22,maksssksksss723.png,2
3396,166,8,174,15,maksssksksss723.png,2
3397,322,38,333,47,maksssksksss723.png,1
3398,269,10,278,20,maksssksksss723.png,1
3399,233,6,240,16,maksssksksss723.png,2
3400,245,1,250,7,maksssksksss723.png,2
3401,145,21,154,32,maksssksksss723.png,1
3402,141,30,156,53,maksssksksss723.png,1
3403,303,24,328,53,maksssksksss724.png,1
3404,45,215,138,336,maksssksksss725.png,1
3405,188,67,207,89,maksssksksss726.png,2
3406,256,63,277,85,maksssksksss726.png,1
3407,312,89,325,105,maksssksksss726.png,2
3408,356,77,369,96,maksssksksss726.png,2
3409,64,176,166,301,maksssksksss727.png,1
3410,41,57,57,74,maksssksksss728.png,1
3411,104,45,120,63,maksssksksss728.png,1
3412,188,60,202,73,maksssksksss728.png,1
3413,263,84,278,102,maksssksksss728.png,1
3414,349,71,363,86,maksssksksss728.png,0
3415,381,82,395,100,maksssksksss728.png,1
3416,89,284,176,400,maksssksksss729.png,2
3417,142,66,164,111,maksssksksss73.png,1
3418,191,67,225,101,maksssksksss73.png,1
3419,308,82,329,127,maksssksksss73.png,1
3420,146,106,157,123,maksssksksss730.png,1
3421,192,75,205,95,maksssksksss730.png,1
3422,243,122,256,141,maksssksksss730.png,1
3423,93,136,136,181,maksssksksss731.png,1
3424,248,93,309,163,maksssksksss731.png,1
3425,291,47,323,83,maksssksksss732.png,1
3426,347,51,359,66,maksssksksss732.png,1
3427,230,49,259,79,maksssksksss732.png,1
3428,197,49,221,79,maksssksksss732.png,1
3429,151,46,175,68,maksssksksss732.png,1
3430,107,47,129,72,maksssksksss732.png,1
3431,59,54,75,74,maksssksksss732.png,2
3432,39,63,57,84,maksssksksss732.png,2
3433,143,72,271,199,maksssksksss733.png,1
3434,93,44,150,100,maksssksksss734.png,1
3435,3,29,49,79,maksssksksss735.png,1
3436,121,68,152,103,maksssksksss735.png,1
3437,164,40,178,60,maksssksksss735.png,1
3438,195,39,222,70,maksssksksss735.png,1
3439,352,52,367,68,maksssksksss735.png,1
3440,379,54,392,71,maksssksksss735.png,2
3441,305,46,322,65,maksssksksss735.png,2
3442,281,44,296,63,maksssksksss735.png,2
3443,249,42,266,67,maksssksksss735.png,2
3444,75,47,97,69,maksssksksss735.png,2
3445,58,51,68,62,maksssksksss735.png,2
3446,114,40,142,76,maksssksksss736.png,1
3447,183,57,221,99,maksssksksss736.png,1
3448,28,55,46,71,maksssksksss737.png,1
3449,98,62,111,78,maksssksksss737.png,1
3450,159,50,193,90,maksssksksss737.png,0
3451,293,59,313,80,maksssksksss737.png,1
3452,352,51,372,72,maksssksksss737.png,1
3453,228,53,241,73,maksssksksss737.png,1
3454,82,43,123,83,maksssksksss738.png,1
3455,211,27,244,70,maksssksksss738.png,1
3456,125,59,184,114,maksssksksss739.png,1
3457,2,160,36,197,maksssksksss74.png,1
3458,27,120,43,138,maksssksksss74.png,1
3459,44,112,55,125,maksssksksss74.png,1
3460,64,101,74,110,maksssksksss74.png,1
3461,5,105,14,113,maksssksksss74.png,1
3462,72,123,87,136,maksssksksss74.png,1
3463,89,103,100,115,maksssksksss74.png,1
3464,92,135,138,184,maksssksksss74.png,1
3465,112,103,122,111,maksssksksss74.png,1
3466,148,108,155,114,maksssksksss74.png,1
3467,155,113,166,123,maksssksksss74.png,1
3468,169,128,186,146,maksssksksss74.png,1
3469,205,121,230,147,maksssksksss74.png,1
3470,199,114,208,128,maksssksksss74.png,1
3471,175,112,182,119,maksssksksss74.png,1
3472,229,102,240,111,maksssksksss74.png,1
3473,276,115,286,123,maksssksksss74.png,1
3474,277,101,284,108,maksssksksss74.png,1
3475,294,128,304,138,maksssksksss74.png,1
3476,288,107,295,112,maksssksksss74.png,1
3477,307,116,315,125,maksssksksss74.png,1
3478,321,125,340,144,maksssksksss74.png,1
3479,352,116,362,126,maksssksksss74.png,1
3480,391,129,400,149,maksssksksss74.png,1
3481,379,112,391,122,maksssksksss74.png,1
3482,215,103,221,109,maksssksksss74.png,2
3483,143,60,168,89,maksssksksss740.png,1
3484,275,52,299,80,maksssksksss740.png,1
3485,111,40,151,77,maksssksksss741.png,0
3486,152,151,256,300,maksssksksss742.png,1
3487,111,166,199,280,maksssksksss743.png,1
3488,83,81,112,113,maksssksksss744.png,1
3489,133,73,139,81,maksssksksss744.png,1
3490,146,228,223,328,maksssksksss745.png,1
3491,29,198,135,324,maksssksksss746.png,1
3492,94,198,189,327,maksssksksss747.png,1
3493,179,47,283,169,maksssksksss748.png,0
3494,93,102,118,126,maksssksksss749.png,1
3495,178,190,200,211,maksssksksss749.png,1
3496,9,31,19,45,maksssksksss75.png,1
3497,29,18,39,30,maksssksksss75.png,1
3498,42,38,53,50,maksssksksss75.png,1
3499,75,32,89,47,maksssksksss75.png,1
3500,97,37,118,55,maksssksksss75.png,1
3501,119,18,131,34,maksssksksss75.png,1
3502,142,20,152,32,maksssksksss75.png,1
3503,202,35,218,54,maksssksksss75.png,1
3504,234,28,249,48,maksssksksss75.png,1
3505,276,26,298,50,maksssksksss75.png,1
3506,313,31,332,52,maksssksksss75.png,1
3507,351,27,366,41,maksssksksss75.png,1
3508,358,89,370,105,maksssksksss75.png,2
3509,73,168,79,177,maksssksksss750.png,2
3510,133,153,140,163,maksssksksss750.png,2
3511,191,152,197,163,maksssksksss750.png,2
3512,225,154,234,166,maksssksksss750.png,2
3513,261,152,271,163,maksssksksss750.png,2
3514,287,158,296,169,maksssksksss750.png,2
3515,346,152,356,163,maksssksksss750.png,2
3516,95,116,135,145,maksssksksss751.png,1
3517,244,59,257,78,maksssksksss751.png,1
3518,249,26,284,57,maksssksksss751.png,2
3519,73,64,84,80,maksssksksss751.png,1
3520,78,16,82,21,maksssksksss752.png,1
3521,85,16,90,22,maksssksksss752.png,1
3522,100,14,106,20,maksssksksss752.png,1
3523,125,6,135,20,maksssksksss752.png,1
3524,115,29,128,37,maksssksksss752.png,1
3525,55,15,66,29,maksssksksss752.png,1
3526,178,20,185,34,maksssksksss752.png,1
3527,194,21,210,40,maksssksksss752.png,1
3528,235,42,241,48,maksssksksss752.png,1
3529,271,20,287,37,maksssksksss752.png,1
3530,344,23,358,44,maksssksksss752.png,1
3531,198,136,238,177,maksssksksss753.png,1
3532,9,115,17,124,maksssksksss753.png,1
3533,50,124,53,133,maksssksksss753.png,1
3534,93,122,99,130,maksssksksss753.png,1
3535,105,119,113,127,maksssksksss753.png,1
3536,148,123,154,133,maksssksksss753.png,1
3537,135,115,144,125,maksssksksss753.png,2
3538,170,116,177,126,maksssksksss753.png,1
3539,194,117,202,128,maksssksksss753.png,1
3540,259,120,265,130,maksssksksss753.png,1
3541,277,117,281,125,maksssksksss753.png,1
3542,293,124,298,132,maksssksksss753.png,1
3543,346,87,353,93,maksssksksss753.png,1
3544,374,119,378,126,maksssksksss753.png,1
3545,352,117,359,126,maksssksksss753.png,2
3546,353,103,360,110,maksssksksss753.png,1
3547,14,140,32,161,maksssksksss754.png,1
3548,113,113,131,137,maksssksksss754.png,1
3549,165,116,183,137,maksssksksss754.png,1
3550,206,89,228,114,maksssksksss754.png,1
3551,46,44,61,69,maksssksksss755.png,1
3552,36,98,47,121,maksssksksss755.png,1
3553,75,139,84,160,maksssksksss755.png,1
3554,89,35,113,57,maksssksksss755.png,1
3555,127,25,147,49,maksssksksss755.png,1
3556,250,126,274,153,maksssksksss755.png,1
3557,248,71,269,96,maksssksksss755.png,1
3558,330,24,350,48,maksssksksss755.png,1
3559,216,40,251,82,maksssksksss756.png,1
3560,114,54,151,91,maksssksksss756.png,0
3561,104,182,220,317,maksssksksss757.png,2
3562,224,53,244,73,maksssksksss758.png,1
3563,318,48,338,72,maksssksksss758.png,1
3564,144,48,180,85,maksssksksss758.png,1
3565,66,68,83,85,maksssksksss758.png,1
3566,25,57,37,73,maksssksksss758.png,1
3567,91,80,140,140,maksssksksss759.png,1
3568,154,103,206,163,maksssksksss759.png,1
3569,273,87,339,146,maksssksksss759.png,2
3570,107,67,136,95,maksssksksss76.png,1
3571,157,80,165,94,maksssksksss76.png,0
3572,286,70,300,84,maksssksksss76.png,1
3573,319,68,356,104,maksssksksss76.png,1
3574,89,26,113,56,maksssksksss760.png,2
3575,173,34,206,65,maksssksksss760.png,0
3576,98,96,138,127,maksssksksss760.png,2
3577,158,92,195,138,maksssksksss760.png,0
3578,217,103,252,141,maksssksksss760.png,2
3579,350,105,378,139,maksssksksss760.png,2
3580,211,160,236,201,maksssksksss760.png,1
3581,136,67,187,121,maksssksksss761.png,0
3582,156,167,259,304,maksssksksss762.png,1
3583,155,72,241,155,maksssksksss763.png,1
3584,309,36,369,104,maksssksksss763.png,1
3585,46,224,140,345,maksssksksss764.png,1
3586,56,196,156,314,maksssksksss765.png,1
3587,86,177,188,305,maksssksksss766.png,1
3588,116,36,144,71,maksssksksss767.png,1
3589,4,58,15,70,maksssksksss768.png,1
3590,49,21,67,40,maksssksksss768.png,1
3591,80,68,98,87,maksssksksss768.png,1
3592,127,57,139,71,maksssksksss768.png,1
3593,204,37,219,54,maksssksksss768.png,1
3594,227,113,243,129,maksssksksss768.png,1
3595,227,43,252,76,maksssksksss769.png,1
3596,281,132,308,156,maksssksksss769.png,1
3597,1,88,13,126,maksssksksss77.png,1
3598,57,97,88,134,maksssksksss77.png,1
3599,132,92,173,134,maksssksksss77.png,1
3600,45,43,51,53,maksssksksss770.png,1
3601,80,39,97,64,maksssksksss770.png,1
3602,156,57,176,75,maksssksksss770.png,1
3603,188,46,196,55,maksssksksss770.png,1
3604,215,38,227,53,maksssksksss770.png,2
3605,253,48,264,65,maksssksksss770.png,2
3606,278,40,284,51,maksssksksss770.png,1
3607,293,44,301,53,maksssksksss770.png,1
3608,31,109,93,161,maksssksksss771.png,1
3609,83,43,119,86,maksssksksss771.png,1
3610,140,70,195,128,maksssksksss771.png,1
3611,280,77,366,165,maksssksksss771.png,1
3612,360,10,394,46,maksssksksss771.png,1
3613,45,190,80,235,maksssksksss772.png,2
3614,108,150,169,212,maksssksksss772.png,2
3615,65,71,86,92,maksssksksss773.png,1
3616,148,60,175,88,maksssksksss773.png,1
3617,218,61,241,85,maksssksksss773.png,1
3618,290,63,312,83,maksssksksss773.png,2
3619,370,70,391,89,maksssksksss773.png,2
3620,380,18,393,30,maksssksksss773.png,2
3621,251,6,258,17,maksssksksss773.png,2
3622,227,11,232,19,maksssksksss773.png,2
3623,325,31,330,38,maksssksksss773.png,2
3624,295,31,301,37,maksssksksss773.png,2
3625,280,29,286,35,maksssksksss773.png,2
3626,172,24,179,32,maksssksksss773.png,1
3627,145,30,151,36,maksssksksss773.png,2
3628,83,24,89,31,maksssksksss773.png,2
3629,58,24,65,33,maksssksksss773.png,2
3630,25,22,31,31,maksssksksss773.png,2
3631,2,22,10,29,maksssksksss773.png,2
3632,66,32,104,72,maksssksksss774.png,1
3633,122,80,173,138,maksssksksss774.png,1
3634,257,30,301,86,maksssksksss774.png,1
3635,77,66,130,108,maksssksksss775.png,1
3636,277,53,329,99,maksssksksss775.png,1
3637,15,79,42,105,maksssksksss776.png,1
3638,288,88,317,127,maksssksksss776.png,1
3639,49,146,102,201,maksssksksss777.png,1
3640,26,82,70,122,maksssksksss777.png,1
3641,73,48,102,78,maksssksksss777.png,1
3642,137,42,163,74,maksssksksss777.png,1
3643,187,52,220,86,maksssksksss777.png,1
3644,226,47,248,70,maksssksksss777.png,2
3645,285,35,322,71,maksssksksss777.png,1
3646,363,32,397,72,maksssksksss777.png,1
3647,57,21,88,59,maksssksksss778.png,1
3648,84,108,123,147,maksssksksss778.png,1
3649,176,53,202,81,maksssksksss778.png,1
3650,223,36,252,70,maksssksksss778.png,1
3651,315,87,379,146,maksssksksss778.png,1
3652,23,43,59,82,maksssksksss779.png,1
3653,77,20,112,61,maksssksksss779.png,1
3654,139,41,163,71,maksssksksss779.png,1
3655,189,71,212,98,maksssksksss779.png,1
3656,323,77,335,97,maksssksksss779.png,1
3657,108,231,186,336,maksssksksss78.png,1
3658,344,67,365,84,maksssksksss780.png,1
3659,231,128,301,179,maksssksksss780.png,1
3660,95,60,151,130,maksssksksss780.png,1
3661,176,77,224,110,maksssksksss780.png,1
3662,158,61,176,84,maksssksksss780.png,1
3663,250,46,259,55,maksssksksss780.png,1
3664,339,45,347,52,maksssksksss780.png,1
3665,370,49,381,59,maksssksksss780.png,1
3666,78,199,191,333,maksssksksss781.png,1
3667,202,145,228,174,maksssksksss782.png,0
3668,289,86,327,127,maksssksksss782.png,1
3669,136,59,153,76,maksssksksss783.png,1
3670,194,132,210,148,maksssksksss783.png,1
3671,243,136,258,150,maksssksksss783.png,1
3672,241,32,261,54,maksssksksss783.png,1
3673,330,23,353,52,maksssksksss783.png,1
3674,17,59,39,82,maksssksksss784.png,2
3675,43,59,71,92,maksssksksss784.png,1
3676,91,78,120,108,maksssksksss784.png,1
3677,110,43,141,77,maksssksksss784.png,1
3678,138,82,169,112,maksssksksss784.png,1
3679,175,55,204,88,maksssksksss784.png,1
3680,235,36,267,71,maksssksksss784.png,1
3681,276,67,306,99,maksssksksss784.png,1
3682,317,69,343,105,maksssksksss784.png,1
3683,159,90,217,164,maksssksksss785.png,2
3684,38,222,67,247,maksssksksss786.png,1
